Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,Class
4208,0.072949981,-1.933148019,0.246015981,0.073051981,0.263124981,1.269619981,1.075013981,0.912091981,0.028632981,E
4209,0.81487367,0.64299867,0.81830867,0.02964267,-0.72995733,1.20012467,0.56855967,0.55697367,-0.56888633,H
4210,-3.354613807,0.258894193,0.033523193,0.644581193,-0.246847807,1.736161193,0.267278193,-0.805900807,0.466950193,I
4211,0.548840056,0.180328056,0.416625056,0.688080056,0.040995056,0.776897056,0.820234056,0.678632056,-0.009715944,A
4212,0.03627448,0.71902448,1.73133648,-0.47177652,0.86616048,0.58462748,1.02947548,0.39772448,0.81585548,D
4213,-0.161815208,-0.006069208,-0.641707208,-0.645054208,1.111414792,-0.645082208,-1.443707208,0.080508792,0.821622792,A
4214,-0.166743339,-0.244873339,-0.362814339,-1.463777339,-1.523058339,0.022350661,-0.860018339,-0.341830339,-1.242942339,A
4215,0.639499081,0.102315081,1.198971081,-1.510481919,-1.739133919,1.853606081,0.848202081,-0.274780919,-1.494304919,I
4216,-0.048978651,-2.883700651,0.035588349,-0.508446651,3.257781349,-1.947698651,-1.444906651,0.509253349,3.003320349,D
4217,0.489801728,0.425671728,0.281298728,-2.072558272,-0.927097272,-0.535250272,-1.236404272,0.431560728,-0.815314272,A
4218,-0.674334438,-0.466467438,9.135492562,0.045262562,0.749242562,-0.612540438,-0.745567438,-0.829046438,0.981955562,F
4219,0.409496086,0.239089086,0.261535086,-0.427142914,-0.267805914,-0.321934914,0.112650086,0.415131086,-0.249920914,A
4220,0.025757227,0.006411227,0.641716227,0.425562227,-0.221730773,0.015418227,0.686634227,0.178080227,-0.234320773,F
4221,0.221108214,-0.224213786,-2.829698786,0.308414214,-1.209219786,1.220219214,-0.055033786,-1.579526786,-0.345783786,I
4222,0.409494855,0.854362855,0.125926855,0.858750855,0.689485855,1.103985855,2.308767855,-1.224796145,1.946571855,L
4223,0.263289137,0.530768137,0.493494137,0.596774137,0.246976137,1.024706137,1.139896137,0.299485137,0.385954137,A
4224,-0.241153419,-0.449610419,-0.155672419,-0.893433419,-0.746777419,0.415018581,-1.658198419,0.173984581,-0.804023419,A
4225,-0.619055272,0.207021728,0.241687728,0.439321728,-0.074265272,0.163186728,0.714373728,0.114146728,-0.129463272,E
4226,0.327693624,0.634293624,0.377321624,0.207669624,1.058828624,0.340754624,-0.356542376,0.175137624,1.236980624,E
4227,0.559895793,0.024628793,-0.161290207,0.556611793,0.166553793,-0.157260207,0.332928793,0.619218793,-0.035054207,A
4228,0.095861897,0.217528897,0.435983897,1.638951897,0.910045897,-0.514706103,0.238896897,0.320809897,0.862524897,F
4229,0.871783166,0.894907166,0.892187166,0.931357166,0.939657166,0.356047166,0.979700166,1.690551166,0.589487166,A
4230,0.248800659,0.161036659,0.353254659,0.523188659,0.637664659,0.002640659,0.153077659,0.629782659,0.362521659,A
4231,0.396364365,0.413842365,0.273222365,0.917564365,2.452936365,0.104748365,-0.118403635,0.610406365,2.234696365,A
4232,0.284095423,0.113688423,0.136134423,-0.552543577,-0.476255577,0.082749423,0.764506423,0.025477423,-0.354309577,A
4233,-0.096730532,-3.104266532,-0.373406532,-0.781378532,-0.616970532,0.450978468,0.795371468,0.364188468,-0.572031532,D
4234,-0.102579437,0.184770563,0.263319563,-0.310568437,-0.405073437,0.372353563,-0.060006437,0.311839563,-0.476222437,E
4235,0.338530003,0.489666003,-0.133554997,-1.292156997,0.362657003,-1.104225997,-1.539674997,0.116943003,0.410303003,F
4236,-3.417034635,0.132458365,-0.468563635,-0.547657635,-0.599942635,-0.321873635,-0.429987635,0.339691365,-0.553636635,A
4237,0.151664792,0.003855792,0.049719792,0.205824792,0.075904792,-1.048132208,-1.538336208,0.370019792,-0.075723208,A
4238,-0.32056158,0.31721542,-0.49517158,0.12723342,-1.00690158,-0.36530058,0.35946642,-0.61465058,-0.52746758,E
4239,-0.203148639,-0.099488639,-0.487851639,0.443474361,0.176728361,-0.406426639,0.429355361,-0.201108639,0.164437361,A
4240,0.268130496,0.149618496,0.709095496,-0.012992504,0.469564496,-0.009854504,-0.334958504,0.559829496,0.313459496,A
4241,0.817706692,0.938095692,-0.456289308,1.431093692,0.862027692,0.902199692,2.009346692,0.922091692,0.772818692,A
4242,-0.544808833,-0.062684833,-0.417759833,0.839377167,-0.374827833,1.182589167,0.916180167,0.194863167,-0.500565833,K
4243,-0.046576099,0.495799901,0.788213901,2.086407901,1.892135901,0.146436901,-0.003600099,-1.660492099,3.339914901,L
4244,-0.487222999,0.217711001,-0.345517999,0.653465001,0.246132001,-0.420223999,0.032163001,-0.014678999,0.241021001,D
4245,0.196190343,0.220366343,0.507131343,0.161590343,0.890293343,0.203401343,-0.619436657,1.101364343,0.431789343,A
4246,0.220481942,0.244657942,0.531422942,0.185881942,0.333236942,-0.052940058,0.147532942,0.446148942,0.313589942,A
4247,-0.020236996,0.153516004,-0.000922996,0.283933004,0.400029004,-0.006531996,0.030538004,0.407245004,0.241994004,F
4248,0.009651699,-0.037110301,-0.573440301,-0.008513301,-0.236701301,-0.435940301,-0.555337301,-0.150216301,-0.160019301,A
4249,0.17510286,0.14488086,0.17195286,0.95150586,0.49212586,0.47008586,0.96690886,-0.06314114,0.67182086,A
4250,-2.464841835,-2.291084835,-0.287403835,-0.716894835,0.041483165,-0.469570835,-0.447017835,0.241219165,0.066834165,F
4251,0.269787972,0.328682972,-0.024990028,-0.519573028,-0.102275028,0.415356972,-0.612452028,0.459860972,-0.118966028,A
4252,-0.10399498,0.46224002,-0.00154598,-0.09524398,0.42173602,-0.06817698,0.57916002,0.85930402,0.13831902,A
4253,-0.483732072,-0.472539072,-0.627113072,0.329476928,-0.394529072,-0.874099072,0.039151928,-0.330691072,-0.470723072,F
4254,-0.113292295,0.170915705,-0.314946295,0.395047705,1.694130705,-0.280182295,-1.233684295,0.440503705,1.257083705,A
4255,-0.215716968,0.065349032,-0.254763968,0.069949032,-2.942351968,-3.300676968,-3.488541968,-0.315302968,-2.602994968,H
4256,-0.249750601,0.196998399,-0.537811601,-1.051028601,-1.186324601,0.338852399,0.113477399,-0.046614601,-1.153908601,C
4257,0.406846622,0.038334622,0.274631622,0.546086622,0.189675622,0.572540622,0.422713622,0.649889622,0.050949622,A
4258,0.162253069,0.165505069,0.525884069,0.579289069,0.267158069,-0.098180931,0.126793069,0.112042069,0.380291069,F
4259,0.672980638,0.244197638,-0.141285362,0.196088638,-0.692271362,1.446040638,0.270857638,-0.941777362,0.130963638,I
4260,0.143016689,0.546053689,-0.131522311,0.701606689,-0.171820311,-0.080385311,0.513792689,0.280839689,-0.100634311,F
4261,-0.06535051,0.20442549,-0.12454851,-0.12714451,-0.35100651,-0.20755251,-0.28510951,0.09787849,-0.30748251,F
4262,-0.342442922,0.149107078,0.003393078,-0.111516922,1.138360078,-0.306624922,-1.008968922,0.054600078,1.068965078,A
4263,0.293826271,-3.133400729,0.202001271,-0.809796729,0.267441271,0.110029271,0.527991271,0.863560271,-0.064037729,A
4264,0.261992265,0.516902265,-0.254887735,-0.064932735,0.878674265,-0.951436735,-2.041613735,0.176187265,0.888113265,F
4265,-0.530470529,-0.169281529,-0.888057529,-0.348990529,-1.566930529,-0.416083529,0.195001471,-0.566899529,-1.401345529,A
4266,0.392735876,0.376738876,0.326776876,0.657923876,0.751282876,0.375903876,0.611398876,0.720748876,0.597430876,A
4267,0.197687546,0.399251546,-0.405555454,0.038870546,-0.389850454,0.106791546,0.595521546,0.376135546,-0.412493454,F
4268,0.393977408,0.403307408,0.661214408,0.684767408,-0.498849592,-2.798802592,-2.475708592,0.693708408,-0.397885592,A
4269,0.172974405,0.455922405,-0.058993595,-0.357690595,-1.195684595,0.256180405,-0.080691595,-0.014456595,-0.932686595,F
4270,-0.489478324,-0.657365324,-0.655322324,-0.038189324,-2.330612324,-3.061904324,-2.947613324,0.205850676,-2.449276324,A
4271,-0.295251829,0.322033171,-0.021165829,1.395485171,0.209149171,1.829081171,0.684802171,0.918519171,-0.176541829,K
4272,0.112158685,0.353689685,-0.105197315,-0.706847315,-0.613433315,-0.927812315,-1.686841315,0.326200685,-0.565054315,F
4273,0.501525995,0.098484995,0.088848995,0.464513995,-0.171283005,0.231965995,0.997442995,0.319126995,-0.112755005,A
4274,0.302487699,0.747355699,0.018919699,0.751743699,0.416378699,0.560438699,1.271781699,-0.727796301,1.135846699,L
4275,-0.140483974,0.109420026,-0.178353974,0.481971026,-0.347583974,0.440337026,0.383897026,0.626032026,-0.593221974,A
4276,0.227006773,-3.249595227,0.219276773,-0.445061227,0.774119773,-0.193253227,0.413854773,0.105608773,0.735065773,A
4277,0.245346403,0.508423403,-0.090912597,-0.021189597,-0.089685597,0.396764403,0.302099403,0.321449403,-0.016204597,A
4278,0.418090651,0.466937651,-0.052815349,1.788850651,-0.069560349,-0.040488349,0.652165651,-2.674684349,-1.512257349,A
4279,-0.573575272,0.224239728,-0.387031272,-1.952405272,-0.678567272,0.223585728,-0.999565272,0.076095728,-0.737782272,E
4280,-0.102375975,-0.148706975,0.126651025,-0.393468975,0.060890025,0.111405025,-0.307594975,0.049228025,0.033314025,G
4281,0.429542085,0.653481085,-0.210775915,-1.437620915,-0.655157915,0.090482085,-0.824830915,0.484552085,-0.635459915,F
4282,-3.972131278,-0.006539278,-0.042262278,0.239868722,-0.947415278,-2.810222278,-0.687601278,-0.366407278,-0.845340278,A
4283,0.269123431,0.098716431,0.121162431,-0.567515569,0.879092431,0.254866431,0.347480431,-2.669773569,-1.317778569,A
4284,0.143737039,-0.174364961,0.345720039,-2.715185961,-0.189022961,-1.354887961,-1.421405961,-0.064787961,-0.125046961,F
4285,0.373503721,0.343694721,0.580066721,0.626045721,1.097923721,0.276113721,0.607113721,0.614389721,0.935852721,A
4286,-0.609320136,-0.235148136,-0.755972136,-1.231190136,-1.373080136,-0.159718136,-0.975474136,-0.422122136,-1.267743136,H
4287,-0.431593579,0.021665421,-0.365084579,0.411652421,-0.419860579,-0.494525579,-0.111004579,0.093201421,-0.492147579,F
4288,-0.094937517,0.170867483,0.028709483,1.141426483,0.623853483,0.560590483,0.619555483,0.495170483,0.356230483,A
4289,0.30021827,-3.29982273,-0.30987373,-2.71344973,-0.93710173,-1.08538073,-2.25628773,-0.05786973,-0.76198173,A
4290,0.226537436,0.227269436,0.372516436,-0.323983564,0.789351436,-0.219697564,-0.361382564,0.996648436,0.304717436,A
4291,0.221927556,0.528527556,0.271555556,0.101903556,0.454763556,0.858618556,0.079710556,0.748878556,0.279627556,E
4292,0.401289308,0.253498308,0.626957308,-0.574088692,0.659949308,0.253237308,1.654997308,0.942741308,0.417596308,F
4293,0.193751524,0.196778524,-0.216614476,-0.928750476,-0.011076476,-0.345385476,-0.879765476,-0.154868476,0.181315524,F
4294,-0.016095444,0.168533556,-0.217749444,-0.271341444,0.337958556,0.066466556,-0.414292444,0.235696556,0.249487556,F
4295,1.228371708,0.564417708,0.287176708,-1.598948292,-0.465670292,0.103224708,-1.245185292,-1.398458292,0.796267708,I
4296,-3.565216407,-2.547882407,-0.098567407,-0.400293407,0.248471593,-0.095878407,-0.747277407,0.191509593,0.192190593,A
4297,-0.019108798,0.022607202,0.148067202,-2.364135798,-0.176782798,-0.282174798,0.328852202,-0.565949798,0.051005202,A
4298,0.05998539,-0.04973861,0.34841939,-0.56944661,-0.14148561,-1.20346261,-2.05170361,-0.01347561,-0.05505561,G
4299,0.635406266,0.349311266,0.860942266,-0.075206734,-0.112601734,1.007669266,0.965168266,0.502382266,-0.043143734,G
4300,-0.190774196,0.280473804,-0.572917196,0.108929804,1.623363804,-0.621391196,-1.157845196,-0.105921196,1.647910804,F
4301,0.046290411,-0.101518589,-0.055654589,0.100450411,-0.818441589,-0.685784589,-0.355012589,-0.150608589,-0.677877589,A
4302,-0.647824693,0.236829307,-0.489194693,-0.266779693,-0.755088693,0.271487307,0.165539307,0.097721307,-0.731309693,E
4303,0.288272937,0.529597937,0.857168937,-1.079682063,-0.329582063,-1.225914063,-1.607540063,0.338250937,-0.192538063,A
4304,-0.133424967,-0.001088967,0.049673033,-0.018592967,1.262107033,-1.055807967,-2.033220967,0.053773033,1.179901033,A
4305,-0.155925107,0.216778893,-0.410269107,-0.307102107,-1.081291107,0.100737893,0.535490893,0.484995893,-1.185162107,F
4306,0.025389464,5.633964464,0.345359464,1.994780464,0.124664464,-0.292845536,0.645725464,0.248899464,0.198983464,A
4307,-0.297879091,0.413546909,-0.623843091,-1.665671091,-0.819256091,-0.250361091,-0.759055091,0.248727909,-0.738516091,E
4308,0.052332727,0.006001727,0.281359727,-0.238760273,1.253719727,0.079024727,-0.342245273,0.015184727,1.258373727,G
4309,-0.256440904,-0.036662904,-0.534338904,-2.672863904,-0.932657904,0.062585096,-0.556374904,-0.030773904,-0.872512904,A
4310,-0.238127342,-0.017709342,0.632560658,0.054854658,-0.820086342,0.123136658,0.975612658,0.123322658,-0.751808342,F
4311,0.202070955,0.759932955,0.368419955,2.651351955,2.077927955,2.514779955,1.655825955,0.990399955,1.686379955,K
4312,-3.316383428,0.236665572,17.75261757,0.610723572,-0.956065428,-1.593207428,1.556307572,1.157600572,-1.174533428,C
4313,0.317001579,-2.912723421,0.281356579,-0.012618421,0.612693579,0.330706579,0.896535579,0.782233579,0.425444579,A
4314,0.446772886,0.373026886,0.481700886,-0.217681114,-0.053222114,0.069393886,-0.041402114,0.739190886,-0.165768114,F
4315,0.150567976,0.108414976,0.493959976,-0.440611024,1.194842976,-1.954780024,-1.784441024,0.681113976,0.825125976,A
4316,1.65372146,-0.21240354,-0.53084354,-1.60394954,-1.09176854,-1.47885454,-2.33276554,0.10834346,-1.19228954,A
4317,-0.307885755,-3.050159755,-0.315396755,-1.811949755,-0.366859755,0.015702245,0.868121245,0.040500245,-0.320641755,F
4318,0.880074603,0.777859603,0.210531603,-0.329784397,-0.328064397,0.791753603,0.138796603,0.849395603,-0.319602397,F
4319,-3.619062779,0.357198221,-0.874722779,1.480232221,0.568349221,-0.243268779,0.585932221,1.232425221,-0.127073779,K
4320,0.531432582,0.732996582,-0.071810418,0.372615582,0.068468582,-0.027185418,0.337601582,0.370126582,0.221858582,F
4321,-0.223857773,-3.589365773,-0.575862773,-1.115676773,-0.022423773,-0.096483773,0.144387227,0.067841227,-0.167956773,F
4322,-0.298641431,-0.078033431,-0.290581431,0.364684569,-0.243111431,0.077541569,0.662471569,-0.096224431,-0.297714431,A
4323,-0.031173457,0.229382543,-0.255334457,-1.100262457,-0.863366457,-0.782730457,-1.791018457,0.185744543,-0.892340457,A
4324,0.847204056,0.353353056,-0.014212944,-0.304382944,1.596362056,-0.617664944,-1.798707944,-1.118213944,2.718013056,I
4325,0.279630383,0.504433383,0.023062383,1.473466383,0.429417383,0.479780383,0.779520383,0.655580383,0.367432383,A
4326,-0.557767933,-0.160772933,-0.693077933,0.397778067,0.171094067,0.356981067,0.561658067,-0.048191933,0.175333067,E
4327,-3.236121324,-2.947850324,-0.177734324,-0.102080324,1.698737676,-0.639864324,-0.208166324,0.747106676,1.385432676,A
4328,0.6101608,0.6790858,0.0461308,0.8593248,0.6421388,-0.3778592,0.0976768,0.8154538,0.4688818,A
4329,-0.387172435,-0.166358435,-0.435205435,-1.801124435,-1.519026435,0.182592565,-0.771733435,-0.435945435,-1.345519435,H
4330,-0.15448181,0.26844319,-0.12273781,0.39851919,1.03228919,-0.23625281,0.05203619,-0.18359981,1.19766819,F
4331,-0.755578556,0.312144444,-0.013605556,1.020141444,-0.059305556,1.103096444,0.258131444,0.514160444,-0.265890556,E
4332,-0.462731693,0.244292307,-1.543586693,0.802677307,-1.551975693,1.718758307,0.756321307,-1.461734693,-0.692422693,K
4333,-0.152604261,-0.043488261,0.215563739,0.120688739,-0.031998261,0.371704739,1.496518739,0.311190739,-0.139617261,A
4334,-0.051175731,0.625515269,-0.075478731,-1.092406731,0.283769269,0.271769269,1.448678269,1.113938269,-0.106284731,E
4335,0.220916852,1.031904852,0.148327852,1.312293852,0.403241852,0.682218852,0.079547852,-0.688085148,1.234295852,L
4336,0.191601483,0.504054483,-0.252304517,0.310059483,-0.467777517,0.205306483,0.598280483,0.166078483,-0.283616517,A
4337,-0.060262424,-0.134008424,-0.025334424,-0.724716424,-0.767881424,-0.312915424,0.041616576,0.232155576,-0.850954424,F
4338,0.282083995,0.372778995,0.059100995,-0.269545005,-0.189865005,0.483521995,0.806403995,0.345843995,-0.114748005,F
4339,0.405446206,0.285882206,0.398850206,1.202048206,0.811148206,0.072237206,0.896952206,0.837242206,0.489139206,A
4340,0.125189204,0.066290204,-0.031713796,-0.990063796,2.250246204,-0.139163796,0.385738204,0.343544204,1.976262204,F
4341,0.587939692,0.597665692,0.666616692,0.274968692,-0.356484308,0.285267692,0.268092692,0.703949692,-0.303787308,A
4342,-0.072269907,-0.324042907,0.450566093,-0.248651907,-1.253498907,-2.420574907,-2.773090907,-0.434670907,-0.943442907,F
4343,-0.331307986,0.182842014,0.146908014,0.115272014,-0.948076986,-0.763854986,-0.916698986,0.127455014,-0.819235986,E
4344,-0.159438773,0.845080227,0.014849227,0.885268227,0.435862227,0.361651227,0.813880227,0.348699227,0.463848227,C
4345,-0.281142799,-0.316803799,-0.546740799,0.265855201,-1.072947799,-0.441538799,0.452334201,-0.205039799,-0.955472799,A
4346,4.738356265,0.582128265,0.094050265,-2.688577735,-1.153781735,-2.996960735,1.799307265,0.457799265,-0.996803735,F
4347,0.170741884,0.359548884,-0.238445116,0.308786884,-0.130615116,0.303966884,0.276807884,-0.255535116,0.187196884,A
4348,-0.164315974,0.043101026,-2.470174974,-0.838539974,-0.273749974,-0.940560974,-0.077086974,0.027914026,-0.385558974,A
4349,-0.600817087,-0.313259087,-0.793485087,-0.701549087,-1.467821087,-0.618293087,-0.020486087,-0.701841087,-1.230220087,F
4350,-0.275377288,0.148808712,-0.158359288,1.012401712,1.803610712,0.328201712,-0.008576288,0.096978712,1.667398712,K
4351,0.0293057,-0.1185033,-0.0726393,0.0834657,-0.6693263,-0.5468623,-0.1852023,0.2476607,-0.7602133,A
4352,0.144165906,0.358920906,0.308158906,0.739832906,0.302938906,0.488523906,0.636082906,0.257300906,0.315971906,H
4353,0.500250865,0.122760865,0.142707865,0.367830865,0.962041865,0.015052865,-0.210213135,0.436977865,1.089464865,A
4354,0.01966835,0.94259635,0.13001235,2.48202835,0.59028135,2.51168435,2.32916335,-0.55389365,1.27787535,K
4355,0.030115038,-0.663946962,-0.375976962,-1.062774962,0.692867038,-0.866348962,-1.075559962,0.054564038,0.300345038,A
4356,0.312644357,0.452283357,-0.131349643,0.417056357,-0.187350643,0.496532357,0.552508357,-0.036694643,0.049894357,A
4357,0.571831464,-2.781332536,0.137956464,-1.738616536,-0.709285536,0.680368464,0.333088464,0.234117464,-0.397568536,F
4358,0.18147719,-0.46446981,-0.57455981,0.27236119,-1.53503081,0.83174319,1.03388819,-1.88269081,-0.53904281,I
4359,0.51181108,-2.85369692,0.15980608,-0.38000792,0.83781908,0.20264508,-0.00944192,0.42600608,0.87543108,F
4360,1.069602572,0.052493572,-0.010820428,0.986945572,0.698777572,-0.445341428,0.868529572,0.751298572,0.266262572,A
4361,0.00148465,-2.72214235,0.22855165,0.71018365,0.72022465,1.83090965,1.98356465,1.04831565,0.51463065,E
4362,-0.26893289,4.84424911,0.33363611,-0.34830789,-0.17301489,0.57368411,0.96997011,-0.01857789,-0.18518089,G
4363,0.074473195,0.058476195,0.008514195,0.339661195,0.183871195,-0.004721805,0.686395195,0.515737195,0.000586195,A
4364,0.230632594,-0.065095406,-0.012721406,-1.017690406,0.231207594,-0.455986406,-1.480761406,0.389425594,-0.028561406,F
4365,0.280972959,0.174390959,0.485312959,0.296812959,-0.120271041,-0.496558041,-0.600359041,0.483389959,-0.131928041,A
4366,0.236656549,0.588021549,-0.418098451,-0.028442451,1.927355549,-0.816302451,-1.294894451,1.292832549,1.232500549,A
4367,-0.13441607,-0.24099807,0.06992393,-0.11857607,-0.78480907,-0.56895107,-0.31667707,-0.19625107,-0.63225707,A
4368,0.59534044,0.65109244,0.67515044,1.08409844,2.78996644,-0.43099956,-1.03039656,1.45329544,2.02518944,A
4369,0.180185174,-3.024852826,-0.034903826,1.257560174,1.206486174,0.561574174,0.862184174,0.594604174,0.986184174,A
4370,-0.232937342,-0.178220342,-0.061093342,-0.219470342,-0.323313342,0.298508658,0.290820658,0.559704658,-0.604179342,F
4371,0.518090146,0.222362146,0.368950146,-0.203291854,-0.311830854,0.268012146,0.639141146,0.072876146,-0.153002854,A
4372,0.402528684,0.324398684,0.206457684,-0.894505316,-0.663112316,0.342170684,-0.384736316,0.491694684,-0.549019316,A
4373,0.18974562,0.49508562,0.15410062,-0.03726138,-0.05438538,0.57762862,0.43506362,0.31522462,-0.00094738,H
4374,0.045851748,0.448888748,-0.228687252,0.604441748,0.478461748,-0.239913252,-0.153039252,-0.005077252,0.589183748,F
4375,-3.955208995,-0.508851995,-0.017488995,-5.896531995,-0.349144995,-1.140680995,-1.952949995,-0.424984995,-0.227770995,A
4376,-0.065740959,0.617441041,0.431536041,0.587118041,-0.113506959,1.578526041,0.742743041,0.569430041,-0.129677959,E
4377,-0.421785371,0.076877629,-0.099503371,0.354131629,-0.601976371,0.643020629,0.470065629,0.277260629,-0.671260371,E
4378,0.389907206,-0.061680794,-0.429985794,1.248504206,-1.344573794,0.471125206,-0.023326794,-1.752637794,-0.219821794,I
4379,1.222190185,0.525607185,0.480677185,0.821842185,-0.896086815,2.291446185,1.630998185,-0.802071815,-0.002506815,I
4380,0.348485113,-0.239299887,-2.677633887,0.289387113,-0.932579887,1.559373113,0.419113113,-1.465211887,-0.039231887,I
4381,-0.17081877,0.18472423,-0.44426777,1.17276623,0.28312123,0.51068423,0.70390523,0.16953723,0.11780223,A
4382,0.670296275,0.301972275,-0.089011725,0.274503275,-1.027153725,2.035804275,0.239652275,-1.133213725,-0.089509725,I
4383,0.485685208,0.655035208,0.433159208,-0.337941792,1.293155208,0.637747208,0.975404208,0.462318208,1.270414208,A
4384,0.069860384,0.010772384,0.406579384,0.275454384,0.311683384,-0.084685616,-0.736045616,0.409497384,0.197158384,A
4385,-0.334910438,0.133195562,-0.004864438,-0.257940438,-1.186212438,0.744171562,0.243832562,0.229072562,-1.222165438,E
4386,0.270948524,0.426694524,-0.208943476,-0.212290476,-0.781213476,-0.555314476,-0.261585476,-2.733263476,-2.132056476,A
4387,-0.399760145,0.425056855,-0.299491145,0.532895855,-0.830236145,0.258399855,1.044047855,0.120721855,-0.715231145,D
4388,0.048186988,0.336797988,0.452251988,-0.195861012,-0.441736012,0.428932988,1.074885988,0.411073988,-0.424142012,G
4389,0.438087337,0.652842337,0.602080337,1.033754337,0.430761337,1.218985337,1.669382337,0.777724337,0.382123337,H
4390,-0.160242903,0.338420097,0.162039097,0.615674097,-0.963306903,1.154015097,1.674926097,0.010297097,-0.720330903,E
4391,0.297039531,0.624131531,-0.423927469,1.449451531,-0.453240469,0.884998531,1.543160531,0.335391531,-0.321559469,A
4392,0.355425983,0.281679983,0.390353983,-0.309028017,-0.767441017,-0.209042017,0.556420983,0.232589983,-0.594587017,F
4393,0.216235402,0.196889402,0.832194402,0.616040402,-0.529550598,0.205896402,1.013854402,-0.008945598,-0.296831598,F
4394,0.329555031,0.685098031,0.056106031,1.673140031,1.240268031,0.855151031,0.817485031,0.783162031,0.957830031,A
4395,-1.038325357,-3.663202357,-0.806723357,-0.096157357,0.526611643,0.578035643,0.254375643,-3.630035357,-1.211544357,E
4396,0.10140914,0.44419414,-0.04864486,0.00316214,0.50933114,0.50813014,-0.54645486,0.21454414,0.50827814,A
4397,-0.321054764,0.029050236,-0.370177764,0.078117236,-0.809841764,0.123340236,0.608416236,-0.081606764,-0.806301764,A
4398,-0.707619304,-3.221401304,-0.066577304,0.617975696,3.792102696,-0.476874304,0.266377696,1.304065696,2.549420696,J
4399,0.083307528,0.721291528,-0.076734472,1.664071528,0.368876528,1.541772528,0.934180528,0.179784528,0.512708528,L
4400,0.29103859,-0.06558041,-0.68592141,-0.45934741,-1.52984941,1.75137859,1.73181159,-1.22065541,-0.81508041,I
4401,-0.141694941,-0.061668941,-0.294016941,1.002910059,0.341427059,-0.782156941,-0.186557941,0.110817059,0.225792059,A
4402,0.070782664,0.276956664,-0.014238336,-0.034120336,-0.513398336,0.440471664,-0.034000336,-0.192868336,-0.245763336,H
4403,1.95021762,0.93310862,0.86979462,1.86756062,3.07428762,0.24818462,0.37890162,1.55641262,2.48394962,A
4404,0.084654119,0.207357119,0.065802119,0.580759119,-1.093217881,0.535544119,1.113036119,0.337166119,-1.037450881,H
4405,0.200203215,0.484411215,-0.001450785,0.708543215,0.471207215,-0.309682785,0.332493215,0.149992215,0.579273215,A
4406,-0.297095659,-3.625571659,-0.093890659,0.227709341,-4.833986659,-3.843284659,-0.990536659,-3.516903659,-4.515246659,A
4407,0.325285795,0.384180795,0.030507795,-0.464075205,0.285421795,0.439672795,0.231233795,0.402107795,0.291675795,A
4408,0.119735698,0.256266698,1.200180698,0.891142698,0.903602698,0.143853698,0.332850698,0.442715698,0.896963698,F
4409,-0.48445845,-0.04249045,-0.21041645,0.49010955,-0.73086145,0.61802355,1.02875355,0.52965455,-0.96845245,E
4410,0.221788639,0.205791639,0.155829639,0.486976639,0.663385639,0.204956639,0.171587639,0.549801639,0.505178639,A
4411,-0.828133148,0.175142852,-0.937534148,-2.370256148,0.994939852,-3.807149148,-2.180833148,-3.342904148,1.082839852,D
4412,-0.187109221,0.180570779,-0.078074221,-1.036022221,0.137763779,-2.337269221,-2.503456221,0.379030779,-0.111576221,H
4413,0.490749831,0.006307831,-0.322470169,0.254013831,-1.977699169,1.645768831,0.908067831,-1.196634169,-1.196883169,I
4414,0.176426812,0.426330812,0.138556812,0.798881812,1.547270812,0.757247812,0.872420812,1.093944812,0.991925812,A
4415,-0.087743252,0.051290748,0.435223748,-0.044351252,-0.968227252,0.785411748,0.844936748,0.148829748,-0.835063252,G
4416,-0.083517504,0.274960496,-0.149433504,-0.284703504,-1.507182504,-0.419302504,-1.263746504,-0.084353504,-1.242660504,H
4417,0.177861594,0.048663594,0.102784594,-0.510753406,-0.370372406,0.251298594,0.334533594,-0.117788406,-0.271505406,A
4418,-0.168258876,0.224748124,-0.173545876,0.391365124,-0.098164876,-0.287060876,0.337814124,0.369599124,-0.190958876,F
4419,0.229514968,0.165384968,0.021011968,-2.332845032,0.681233968,-2.416974032,-3.176202032,0.511026968,0.413930968,A
4420,0.282079037,0.377573037,-0.175393963,-0.816104963,0.160301037,-0.194694963,-0.344786963,0.801718037,-0.134155963,F
4421,-0.131054854,5.477520146,0.188915146,1.838336146,1.047866146,0.299066146,0.907625146,0.318958146,0.889219146,A
4422,0.129660559,-3.211159441,-1.650125441,-2.636692441,0.895605559,0.001089559,1.333769559,0.974553559,0.357454559,A
4423,-0.191540339,0.506074661,0.124025661,4.072666661,1.521574661,2.176393661,2.157098661,-0.185064339,1.735295661,K
4424,0.090302439,0.416772439,-0.109083561,-0.598795561,-0.378290561,0.003969439,0.696019439,-0.099285561,-0.110711561,F
4425,0.322270006,0.149773006,0.109274006,0.307313006,0.429447006,-0.372129994,0.010480006,0.251685006,0.396984006,F
4426,0.481287548,0.120076548,-0.427192452,-0.865592452,-1.174638452,-0.024093452,-1.589201452,-1.473224452,-0.130963452,I
4427,0.224576672,0.228846672,-0.137635328,0.140160672,-0.834299328,0.192124672,0.116213672,-0.196668328,-0.636738328,H
4428,0.331025824,0.301216824,0.537588824,0.583567824,1.263069824,0.295998824,0.714173824,0.798414824,0.919689824,A
4429,-0.139129466,0.344030534,-0.763612466,0.023041534,-0.507835466,-0.281331466,-0.202808466,-0.013650466,-0.433713466,A
